TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"6772522","Magic","Secret Lair Drop Series","Mountain (1091)","","1091","R","Damaged Foil","","","9999.0000","9999.0000","","0","",""
"6772818","Magic","Secret Lair Drop Series","Mountain (1133)","","1133","R","Near Mint","8.89","9.34","8.8700","8.8700","","0","",""
"6772819","Magic","Secret Lair Drop Series","Mountain (1133)","","1133","R","Lightly Played","","","9.4600","9.4600","","0","",""
"6772820","Magic","Secret Lair Drop Series","Mountain (1133)","","1133","R","Moderately Played","","","21.2300","18.9900","","0","",""
"6772821","Magic","Secret Lair Drop Series","Mountain (1133)","","1133","R","Heavily Played","","","23.9700","21.7300","","0","",""
"6772822","Magic","Secret Lair Drop Series","Mountain (1133)","","1133","R","Damaged","","","","","","0","",""
"6772823","Magic","Secret Lair Drop Series","Mountain (1133)","","1133","R","Near Mint Foil","7.65","8.09","6.9800","6.1900","","0","",""
"6772824","Magic","Secret Lair Drop Series","Mountain (1133)","","1133","R","Lightly Played Foil","9.89","","8.9600","8.0300","","0","",""
"6772825","Magic","Secret Lair Drop Series","Mountain (1133)","","1133","R","Moderately Played Foil","","","17.2400","15.0000","","0","",""
"6772826","Magic","Secret Lair Drop Series","Mountain (1133)","","1133","R","Heavily Played Foil","","","23.9900","21.7500","","0","",""
"6772827","Magic","Secret Lair Drop Series","Mountain (1133)","","1133","R","Damaged Foil","","","","","","0","",""
"7238657","Magic","Secret Lair Drop Series","Mountain (1358)","","1358","R","Near Mint","2.71","","3.8300","2.5600","","0","",""
"7238658","Magic","Secret Lair Drop Series","Mountain (1358)","","1358","R","Lightly Played","2.68","","","","","0","",""
"7238659","Magic","Secret Lair Drop Series","Mountain (1358)","","1358","R","Moderately Played","","","","","","0","",""
"7238660","Magic","Secret Lair Drop Series","Mountain (1358)","","1358","R","Heavily Played","","","","","","0","",""
"7238661","Magic","Secret Lair Drop Series","Mountain (1358)","","1358","R","Damaged","","","","","","0","",""
"7238662","Magic","Secret Lair Drop Series","Mountain (1358)","","1358","R","Near Mint Foil","4.13","3.56","3.2600","1.9900","","0","",""
"7238663","Magic","Secret Lair Drop Series","Mountain (1358)","","1358","R","Lightly Played Foil","3.03","","4.2300","2.9600","","0","",""
"7238664","Magic","Secret Lair Drop Series","Mountain (1358)","","1358","R","Moderately Played Foil","3.08","","","","","0","",""
"7238665","Magic","Secret Lair Drop Series","Mountain (1358)","","1358","R","Heavily Played Foil","","","","","","0","",""
"7238666","Magic","Secret Lair Drop Series","Mountain (1358)","","1358","R","Damaged Foil","","","","","","0","",""
"7238667","Magic","Secret Lair Drop Series","Mountain (1359)","","1359","R","Near Mint","3.31","","4.5700","3.3000","","0","",""
"7238668","Magic","Secret Lair Drop Series","Mountain (1359)","","1359","R","Lightly Played","3.40","","7.6300","3.6400","","0","",""
"7238669","Magic","Secret Lair Drop Series","Mountain (1359)","","1359","R","Moderately Played","","","","","","0","",""
"7238670","Magic","Secret Lair Drop Series","Mountain (1359)","","1359","R","Heavily Played","","","","","","0","",""
"7238671","Magic","Secret Lair Drop Series","Mountain (1359)","","1359","R","Damaged","","","","","","0","",""
"7238672","Magic","Secret Lair Drop Series","Mountain (1359)","","1359","R","Near Mint Foil","4.17","","5.5000","4.2300","","0","",""
"7238673","Magic","Secret Lair Drop Series","Mountain (1359)","","1359","R","Lightly Played Foil","4.60","","5.4800","4.2100","","0","",""
"7238674","Magic","Secret Lair Drop Series","Mountain (1359)","","1359","R","Moderately Played Foil","","","","","","0","",""
"7238675","Magic","Secret Lair Drop Series","Mountain (1359)","","1359","R","Heavily Played Foil","","","","","","0","",""
"7238676","Magic","Secret Lair Drop Series","Mountain (1359)","","1359","R","Damaged Foil","","","","","","0","",""
"7238677","Magic","Secret Lair Drop Series","Mountain (1360)","","1360","R","Near Mint","2.81","","3.9400","2.6700","","0","",""
"7238678","Magic","Secret Lair Drop Series","Mountain (1360)","","1360","R","Lightly Played","2.60","","4.6400","3.3700","","0","",""
"7238679","Magic","Secret Lair Drop Series","Mountain (1360)","","1360","R","Moderately Played","","","","","","0","",""
"7238680","Magic","Secret Lair Drop Series","Mountain (1360)","","1360","R","Heavily Played","","","","","","0","",""
"7238681","Magic","Secret Lair Drop Series","Mountain (1360)","","1360","R","Damaged","","","","","","0","",""
"7238682","Magic","Secret Lair Drop Series","Mountain (1360)","","1360","R","Near Mint Foil","4.93","5.99","5.1700","3.9000","","0","",""
"7238683","Magic","Secret Lair Drop Series","Mountain (1360)","","1360","R","Lightly Played Foil","3.09","","3.5200","2.2500","","0","",""
"7238684","Magic","Secret Lair Drop Series","Mountain (1360)","","1360","R","Moderately Played Foil","","","4.6700","3.4000","","0","",""
"7238685","Magic","Secret Lair Drop Series","Mountain (1360)","","1360","R","Heavily Played Foil","","","","","","0","",""
"7238686","Magic","Secret Lair Drop Series","Mountain (1360)","","1360","R","Damaged Foil","","","","","","0","",""
"7238687","Magic","Secret Lair Drop Series","Mountain (1361)","","1361","R","Near Mint","3.22","3.32","4.2600","2.9900","","0","",""
"7238688","Magic","Secret Lair Drop Series","Mountain (1361)","","1361","R","Lightly Played","3.00","","5.0800","3.8100","","0","",""
"7238689","Magic","Secret Lair Drop Series","Mountain (1361)","","1361","R","Moderately Played","","","","","","0","",""
"7238690","Magic","Secret Lair Drop Series","Mountain (1361)","","1361","R","Heavily Played","","","","","","0","",""
"7238691","Magic","Secret Lair Drop Series","Mountain (1361)","","1361","R","Damaged","","","","","","0","",""
"7238692","Magic","Secret Lair Drop Series","Mountain (1361)","","1361","R","Near Mint Foil","3.01","","3.2600","1.9900","","0","",""
"7238693","Magic","Secret Lair Drop Series","Mountain (1361)","","1361","R","Lightly Played Foil","","","4.4000","3.1300","","0","",""
"7238694","Magic","Secret Lair Drop Series","Mountain (1361)","","1361","R","Moderately Played Foil","","","","","","0","",""
"7238695","Magic","Secret Lair Drop Series","Mountain (1361)","","1361","R","Heavily Played Foil","","","","","","0","",""
"7238696","Magic","Secret Lair Drop Series","Mountain (1361)","","1361","R","Damaged Foil","","","","","","0","",""
"7238697","Magic","Secret Lair Drop Series","Mountain (1362)","","1362","R","Near Mint","3.05","","4.1600","2.8900","","0","",""
"7238698","Magic","Secret Lair Drop Series","Mountain (1362)","","1362","R","Lightly Played","3.00","","","","","0","",""
"7238699","Magic","Secret Lair Drop Series","Mountain (1362)","","1362","R","Moderately Played","","","","","","0","",""
"7238700","Magic","Secret Lair Drop Series","Mountain (1362)","","1362","R","Heavily Played","","","","","","0","",""
"7238701","Magic","Secret Lair Drop Series","Mountain (1362)","","1362","R","Damaged","","","","","","0","",""
"7238702","Magic","Secret Lair Drop Series","Mountain (1362)","","1362","R","Near Mint Foil","4.85","","5.2800","4.0100","","0","",""
"7238703","Magic","Secret Lair Drop Series","Mountain (1362)","","1362","R","Lightly Played Foil","4.81","","5.3300","4.0600","","0","",""
"7238704","Magic","Secret Lair Drop Series","Mountain (1362)","","1362","R","Moderately Played Foil","4.16","","","","","0","",""
"7238705","Magic","Secret Lair Drop Series","Mountain (1362)","","1362","R","Heavily Played Foil","","","","","","0","",""
"7238706","Magic","Secret Lair Drop Series","Mountain (1362)","","1362","R","Damaged Foil","","","","","","0","",""
"7238707","Magic","Secret Lair Drop Series","Mountain (1363)","","1363","R","Near Mint","2.77","","3.9000","2.6300","","0","",""
"7238708","Magic","Secret Lair Drop Series","Mountain (1363)","","1363","R","Lightly Played","","","5.0800","3.8100","","0","",""
"7238709","Magic","Secret Lair Drop Series","Mountain (1363)","","1363","R","Moderately Played","","","","","","0","",""
"7238710","Magic","Secret Lair Drop Series","Mountain (1363)","","1363","R","Heavily Played","","","","","","0","",""
"7238711","Magic","Secret Lair Drop Series","Mountain (1363)","","1363","R","Damaged","","","","","","0","",""
"7238712","Magic","Secret Lair Drop Series","Mountain (1363)","","1363","R","Near Mint Foil","5.29","6.99","5.2100","5.2100","","0","",""
"7238713","Magic","Secret Lair Drop Series","Mountain (1363)","","1363","R","Lightly Played Foil","3.12","","5.0400","3.7700","","0","",""
"7238714","Magic","Secret Lair Drop Series","Mountain (1363)","","1363","R","Moderately Played Foil","","","4.7000","3.4300","","0","",""
"7238715","Magic","Secret Lair Drop Series","Mountain (1363)","","1363","R","Heavily Played Foil","","","","","","0","",""
"7238716","Magic","Secret Lair Drop Series","Mountain (1363)","","1363","R","Damaged Foil","","","","","","0","",""
"7238717","Magic","Secret Lair Drop Series","Mountain (1364)","","1364","R","Near Mint","1.69","","2.8800","1.6100","","0","",""
"7238718","Magic","Secret Lair Drop Series","Mountain (1364)","","1364","R","Lightly Played","","","4.2700","3.0000","","0","",""
"7238719","Magic","Secret Lair Drop Series","Mountain (1364)","","1364","R","Moderately Played","","","","","","0","",""
"7238720","Magic","Secret Lair Drop Series","Mountain (1364)","","1364","R","Heavily Played","","","","","","0","",""
"7238721","Magic","Secret Lair Drop Series","Mountain (1364)","","1364","R","Damaged","","","","","","0","",""
"7238722","Magic","Secret Lair Drop Series","Mountain (1364)","","1364","R","Near Mint Foil","4.54","","5.8100","4.5400","","0","",""
"7238723","Magic","Secret Lair Drop Series","Mountain (1364)","","1364","R","Lightly Played Foil","4.75","","5.2800","4.0100","","0","",""
"7238724","Magic","Secret Lair Drop Series","Mountain (1364)","","1364","R","Moderately Played Foil","3.90","","","","","0","",""
"7238725","Magic","Secret Lair Drop Series","Mountain (1364)","","1364","R","Heavily Played Foil","","","","","","0","",""
"7238726","Magic","Secret Lair Drop Series","Mountain (1364)","","1364","R","Damaged Foil","","","","","","0","",""
"7238727","Magic","Secret Lair Drop Series","Mountain (1365)","","1365","R","Near Mint","3.41","12.14","4.5100","3.2400","","0","",""
"7238728","Magic","Secret Lair Drop Series","Mountain (1365)","","1365","R","Lightly Played","3.48","","7.7300","3.7400","","0","",""
"7238729","Magic","Secret Lair Drop Series","Mountain (1365)","","1365","R","Moderately Played","","","","","","0","",""
"7238730","Magic","Secret Lair Drop Series","Mountain (1365)","","1365","R","Heavily Played","","","","","","0","",""
"7238731","Magic","Secret Lair Drop Series","Mountain (1365)","","1365","R","Damaged","","","","","","0","",""
"7238732","Magic","Secret Lair Drop Series","Mountain (1365)","","1365","R","Near Mint Foil","5.19","6.99","4.6100","3.3400","","0","",""
"7238733","Magic","Secret Lair Drop Series","Mountain (1365)","","1365","R","Lightly Played Foil","3.75","","5.4800","4.2100","","0","",""
"7238734","Magic","Secret Lair Drop Series","Mountain (1365)","","1365","R","Moderately Played Foil","","4.74","14.7300","4.7400","","0","",""
"7238735","Magic","Secret Lair Drop Series","Mountain (1365)","","1365","R","Heavily Played Foil","","","","","","0","",""
"7238736","Magic","Secret Lair Drop Series","Mountain (1365)","","1365","R","Damaged Foil","","","","","","0","",""
"7238737","Magic","Secret Lair Drop Series","Mountain (1366)","","1366","R","Near Mint","3.04","2.97","4.1600","2.8900","","0","",""
"7238738","Magic","Secret Lair Drop Series","Mountain (1366)","","1366","R","Lightly Played","2.70","","4.7700","3.5000","","0","",""
"7238739","Magic","Secret Lair Drop Series","Mountain (1366)","","1366","R","Moderately Played","","","","","","0","",""
"7238740","Magic","Secret Lair Drop Series","Mountain (1366)","","1366","R","Heavily Played","","","","","","0","",""
"7238741","Magic","Secret Lair Drop Series","Mountain (1366)","","1366","R","Damaged","","","","","","0","",""
"7238742","Magic","Secret Lair Drop Series","Mountain (1366)","","1366","R","Near Mint Foil","3.79","3.99","3.2600","1.9900","","0","",""
"7238743","Magic","Secret Lair Drop Series","Mountain (1366)","","1366","R","Lightly Played Foil","2.50","","3.7700","2.5000","","0","",""
"7238744","Magic","Secret Lair Drop Series","Mountain (1366)","","1366","R","Moderately Played Foil","","","","","","0","",""
"7238745","Magic","Secret Lair Drop Series","Mountain (1366)","","1366","R","Heavily Played Foil","","","","","","0","",""
"7238746","Magic","Secret Lair Drop Series","Mountain (1366)","","1366","R","Damaged Foil","","","","","","0","",""
"7238747","Magic","Secret Lair Drop Series","Mountain (1367)","","1367","R","Near Mint","3.35","","4.4400","3.1700","","0","",""
"7238748","Magic","Secret Lair Drop Series","Mountain (1367)","","1367","R","Lightly Played","3.45","","","","","0","",""
"7238749","Magic","Secret Lair Drop Series","Mountain (1367)","","1367","R","Moderately Played","","","","","","0","",""
"7238750","Magic","Secret Lair Drop Series","Mountain (1367)","","1367","R","Heavily Played","","","","","","0","",""
"7238751","Magic","Secret Lair Drop Series","Mountain (1367)","","1367","R","Damaged","","","","","","0","",""
"7238752","Magic","Secret Lair Drop Series","Mountain (1367)","","1367","R","Near Mint Foil","4.53","","5.5200","4.2500","","0","",""
"7238753","Magic","Secret Lair Drop Series","Mountain (1367)","","1367","R","Lightly Played Foil","4.25","","5.1900","5.1900","","0","",""
"7238754","Magic","Secret Lair Drop Series","Mountain (1367)","","1367","R","Moderately Played Foil","3.88","","","","","0","",""
"7238755","Magic","Secret Lair Drop Series","Mountain (1367)","","1367","R","Heavily Played Foil","","","","","","0","",""
"7238756","Magic","Secret Lair Drop Series","Mountain (1367)","","1367","R","Damaged Foil","","","","","","0","",""
"7418955","Magic","Secret Lair Drop Series","Mountain (1385)","","1385","R","Near Mint","12.40","","12.5000","12.5000","","0","",""
"7418956","Magic","Secret Lair Drop Series","Mountain (1385)","","1385","R","Lightly Played","10.43","","18.6100","14.6200","","0","",""
"7418957","Magic","Secret Lair Drop Series","Mountain (1385)","","1385","R","Moderately Played","","","22.2300","19.9900","","0","",""
"7418958","Magic","Secret Lair Drop Series","Mountain (1385)","","1385","R","Heavily Played","","","22.2300","19.9900","","0","",""
"7418959","Magic","Secret Lair Drop Series","Mountain (1385)","","1385","R","Damaged","","","","","","0","",""
"7418960","Magic","Secret Lair Drop Series","Mountain (1385)","","1385","R","Near Mint Foil","13.88","","12.9900","10.0000","","0","",""
"7418961","Magic","Secret Lair Drop Series","Mountain (1385)","","1385","R","Lightly Played Foil","10.82","","42.2300","39.9900","","0","",""
"7418962","Magic","Secret Lair Drop Series","Mountain (1385)","","1385","R","Moderately Played Foil","","","42.2300","39.9900","","0","",""
"7418963","Magic","Secret Lair Drop Series","Mountain (1385)","","1385","R","Heavily Played Foil","","","","","","0","",""
"7418964","Magic","Secret Lair Drop Series","Mountain (1385)","","1385","R","Damaged Foil","","","","","","0","",""
"7445436","Magic","Secret Lair Drop Series","Mountain (1402)","","1402","R","Near Mint","13.81","","12.3900","12.3900","","0","",""
"7445437","Magic","Secret Lair Drop Series","Mountain (1402)","","1402","R","Lightly Played","15.25","","19.9900","19.9900","","0","",""
"7445438","Magic","Secret Lair Drop Series","Mountain (1402)","","1402","R","Moderately Played","","","22.2300","19.9900","","0","",""
"7445439","Magic","Secret Lair Drop Series","Mountain (1402)","","1402","R","Heavily Played","","","","","","0","",""
"7445440","Magic","Secret Lair Drop Series","Mountain (1402)","","1402","R","Damaged","","","","","","0","",""
"7445441","Magic","Secret Lair Drop Series","Mountain (1402)","","1402","R","Near Mint Foil","18.99","","18.9900","18.9900","","0","",""
"7445442","Magic","Secret Lair Drop Series","Mountain (1402)","","1402","R","Lightly Played Foil","16.40","","19.2500","18.0000","","0","",""
"7445443","Magic","Secret Lair Drop Series","Mountain (1402)","","1402","R","Moderately Played Foil","16.99","","32.2300","29.9900","","0","",""
"7445444","Magic","Secret Lair Drop Series","Mountain (1402)","","1402","R","Heavily Played Foil","","","","","","0","",""
"7445445","Magic","Secret Lair Drop Series","Mountain (1402)","","1402","R","Damaged Foil","","","","","","0","",""
"7445536","Magic","Secret Lair Drop Series","Mountain (1471)","","1471","R","Near Mint","16.31","17.06","18.0600","17.0600","","0","",""
"7445537","Magic","Secret Lair Drop Series","Mountain (1471)","","1471","R","Lightly Played","","","18.0300","18.0300","","0","",""
"7445538","Magic","Secret Lair Drop Series","Mountain (1471)","","1471","R","Moderately Played","","","28.2200","25.9800","","0","",""
"7445539","Magic","Secret Lair Drop Series","Mountain (1471)","","1471","R","Heavily Played","","","","","","0","",""
"7445540","Magic","Secret Lair Drop Series","Mountain (1471)","","1471","R","Damaged","","","","","","0","",""
"7445541","Magic","Secret Lair Drop Series","Mountain (1471)","","1471","R","Near Mint Foil","16.67","27.79","16.9900","15.7400","","0","",""
"7445542","Magic","Secret Lair Drop Series","Mountain (1471)","","1471","R","Lightly Played Foil","11.95","","20.6700","18.6800","","0","",""
"7445543","Magic","Secret Lair Drop Series","Mountain (1471)","","1471","R","Moderately Played Foil","10.00","","32.1700","29.9300","","0","",""
"7445544","Magic","Secret Lair Drop Series","Mountain (1471)","","1471","R","Heavily Played Foil","","","","","","0","",""
"7445545","Magic","Secret Lair Drop Series","Mountain (1471)","","1471","R","Damaged Foil","","","","","","0","",""
"7683835","Magic","Secret Lair Drop Series","Mountain (1514)","","1514","R","Near Mint Foil","3.87","4.82","4.6000","3.3300","","0","",""
"7683836","Magic","Secret Lair Drop Series","Mountain (1514)","","1514","R","Lightly Played Foil","3.79","4.75","5.3400","4.0700","","0","",""
"7683837","Magic","Secret Lair Drop Series","Mountain (1514)","","1514","R","Moderately Played Foil","3.08","","5.5500","4.2800","","0","",""
"7683838","Magic","Secret Lair Drop Series","Mountain (1514)","","1514","R","Heavily Played Foil","","","","","","0","",""
"7683839","Magic","Secret Lair Drop Series","Mountain (1514)","","1514","R","Damaged Foil","1.00","","3.6100","2.3400","","0","",""
"8065795","Magic","Secret Lair Drop Series","Mountain (1650)","","1650","R","Near Mint","4.95","","5.2800","5.2800","","0","",""
"8065796","Magic","Secret Lair Drop Series","Mountain (1650)","","1650","R","Lightly Played","5.18","","6.2100","6.2100","","0","",""
"8065797","Magic","Secret Lair Drop Series","Mountain (1650)","","1650","R","Moderately Played","","","","","","0","",""
"8065798","Magic","Secret Lair Drop Series","Mountain (1650)","","1650","R","Heavily Played","","","","","","0","",""
"8065799","Magic","Secret Lair Drop Series","Mountain (1650)","","1650","R","Damaged","","","","","","0","",""
"8065800","Magic","Secret Lair Drop Series","Mountain (1650) (Rainbow Foil)","","1650","R","Near Mint Foil","5.35","","5.8300","5.8300","","0","",""
"8065801","Magic","Secret Lair Drop Series","Mountain (1650) (Rainbow Foil)","","1650","R","Lightly Played Foil","6.31","","7.2200","6.0000","","0","",""
"8065802","Magic","Secret Lair Drop Series","Mountain (1650) (Rainbow Foil)","","1650","R","Moderately Played Foil","","","","","","0","",""
"8065803","Magic","Secret Lair Drop Series","Mountain (1650) (Rainbow Foil)","","1650","R","Heavily Played Foil","","","","","","0","",""
"8065804","Magic","Secret Lair Drop Series","Mountain (1650) (Rainbow Foil)","","1650","R","Damaged Foil","","","","","","0","",""
"8081690","Magic","Secret Lair Drop Series","Mountain (1655)","","1655","R","Near Mint","4.76","","5.0400","5.0400","","0","",""
"8081691","Magic","Secret Lair Drop Series","Mountain (1655)","","1655","R","Lightly Played","5.58","","6.3200","6.3200","","0","",""
"8081692","Magic","Secret Lair Drop Series","Mountain (1655)","","1655","R","Moderately Played","","","","","","0","",""
"8081693","Magic","Secret Lair Drop Series","Mountain (1655)","","1655","R","Heavily Played","","","","","","0","",""
"8081694","Magic","Secret Lair Drop Series","Mountain (1655)","","1655","R","Damaged","","","","","","0","",""
"8081685","Magic","Secret Lair Drop Series","Mountain (1655) (Rainbow Foil)","","1655","R","Near Mint Foil","5.04","","7.4900","7.4900","","0","",""
"8081686","Magic","Secret Lair Drop Series","Mountain (1655) (Rainbow Foil)","","1655","R","Lightly Played Foil","7.57","","6.9300","5.7100","","0","",""
"8081687","Magic","Secret Lair Drop Series","Mountain (1655) (Rainbow Foil)","","1655","R","Moderately Played Foil","","","","","","0","",""
"8081688","Magic","Secret Lair Drop Series","Mountain (1655) (Rainbow Foil)","","1655","R","Heavily Played Foil","","","","","","0","",""
"8081689","Magic","Secret Lair Drop Series","Mountain (1655) (Rainbow Foil)","","1655","R","Damaged Foil","","","","","","0","",""
"4927973","Magic","Secret Lair Drop Series","Mountain (257) (Full-Text Lands)","","257","R","Near Mint","7.29","8.13","6.9900","6.9900","","0","",""
"4927974","Magic","Secret Lair Drop Series","Mountain (257) (Full-Text Lands)","","257","R","Lightly Played","5.53","","7.5000","7.5000","","0","",""
"4927975","Magic","Secret Lair Drop Series","Mountain (257) (Full-Text Lands)","","257","R","Moderately Played","5.51","","20.2300","17.9900","","0","",""
"4927976","Magic","Secret Lair Drop Series","Mountain (257) (Full-Text Lands)","","257","R","Heavily Played","","","16.7200","14.4800","","0","",""
"4927977","Magic","Secret Lair Drop Series","Mountain (257) (Full-Text Lands)","","257","R","Damaged","","","","","","0","",""
"4927978","Magic","Secret Lair Drop Series","Mountain (257) (Full-Text Lands)","","257","R","Near Mint Foil","7.61","7.71","7.3900","6.3900","","0","",""
"4927979","Magic","Secret Lair Drop Series","Mountain (257) (Full-Text Lands)","","257","R","Lightly Played Foil","6.62","7.99","6.6200","6.6200","","0","",""
"4927980","Magic","Secret Lair Drop Series","Mountain (257) (Full-Text Lands)","","257","R","Moderately Played Foil","5.27","16.90","7.1600","5.1700","","0","",""
"4927981","Magic","Secret Lair Drop Series","Mountain (257) (Full-Text Lands)","","257","R","Heavily Played Foil","","","21.1400","18.9000","","0","",""
"4927982","Magic","Secret Lair Drop Series","Mountain (257) (Full-Text Lands)","","257","R","Damaged Foil","","","","","","0","",""
"5725159","Magic","Secret Lair Drop Series","Mountain (387)","","387","R","Near Mint","6.49","6.99","5.9000","4.4000","","0","",""
"5725160","Magic","Secret Lair Drop Series","Mountain (387)","","387","R","Lightly Played","","","6.2700","6.2700","","0","",""
"5725161","Magic","Secret Lair Drop Series","Mountain (387)","","387","R","Moderately Played","5.24","","","","","0","",""
"5725162","Magic","Secret Lair Drop Series","Mountain (387)","","387","R","Heavily Played","","","","","","0","",""
"5725163","Magic","Secret Lair Drop Series","Mountain (387)","","387","R","Damaged","","","","","","0","",""
"5725164","Magic","Secret Lair Drop Series","Mountain (387)","","387","R","Near Mint Foil","6.24","6.99","6.5600","5.0600","","0","",""
"5725165","Magic","Secret Lair Drop Series","Mountain (387)","","387","R","Lightly Played Foil","6.80","","8.7900","6.8000","","0","",""
"5725166","Magic","Secret Lair Drop Series","Mountain (387)","","387","R","Moderately Played Foil","5.00","","","","","0","",""
"5725167","Magic","Secret Lair Drop Series","Mountain (387)","","387","R","Heavily Played Foil","","","","","","0","",""
"5725168","Magic","Secret Lair Drop Series","Mountain (387)","","387","R","Damaged Foil","","","","","","0","",""
"5724829","Magic","Secret Lair Drop Series","Mountain (389)","","389","R","Near Mint","4.18","4.23","5.4100","4.1400","","0","",""
"5724830","Magic","Secret Lair Drop Series","Mountain (389)","","389","R","Lightly Played","3.74","","5.6200","4.3500","","0","",""
"5724831","Magic","Secret Lair Drop Series","Mountain (389)","","389","R","Moderately Played","3.01","","","","","0","",""
"5724832","Magic","Secret Lair Drop Series","Mountain (389)","","389","R","Heavily Played","","","","","","0","",""
"5724833","Magic","Secret Lair Drop Series","Mountain (389)","","389","R","Damaged","","","","","","0","",""
"5724834","Magic","Secret Lair Drop Series","Mountain (389)","","389","R","Near Mint Foil","5.88","6.00","5.9000","5.9000","","0","",""
"5724835","Magic","Secret Lair Drop Series","Mountain (389)","","389","R","Lightly Played Foil","6.60","6.28","6.2800","6.2800","","0","",""
"5724836","Magic","Secret Lair Drop Series","Mountain (389)","","389","R","Moderately Played Foil","","7.27","9.2600","7.2700","","0","",""
"5724837","Magic","Secret Lair Drop Series","Mountain (389)","","389","R","Heavily Played Foil","","","","","","0","",""
"5724838","Magic","Secret Lair Drop Series","Mountain (389)","","389","R","Damaged Foil","","","","","","0","",""
"5483306","Magic","Secret Lair Drop Series","Mountain (418)","","418","R","Near Mint","10.58","11.29","10.7300","8.7300","","0","",""
"5483307","Magic","Secret Lair Drop Series","Mountain (418)","","418","R","Lightly Played","8.64","","10.5300","8.5400","","0","",""
"5483308","Magic","Secret Lair Drop Series","Mountain (418)","","418","R","Moderately Played","","","","","","0","",""
"5483309","Magic","Secret Lair Drop Series","Mountain (418)","","418","R","Heavily Played","","","","","","0","",""
"5483310","Magic","Secret Lair Drop Series","Mountain (418)","","418","R","Damaged","","","","","","0","",""
"5483311","Magic","Secret Lair Drop Series","Mountain (418)","","418","R","Near Mint Foil","11.52","12.38","10.2500","10.2500","","0","",""
"5483312","Magic","Secret Lair Drop Series","Mountain (418)","","418","R","Lightly Played Foil","11.45","11.53","11.7600","11.7600","","0","",""
"5483313","Magic","Secret Lair Drop Series","Mountain (418)","","418","R","Moderately Played Foil","9.55","18.62","9.0200","9.0200","","0","",""
"5483314","Magic","Secret Lair Drop Series","Mountain (418)","","418","R","Heavily Played Foil","9.60","","","","","0","",""
"5483315","Magic","Secret Lair Drop Series","Mountain (418)","","418","R","Damaged Foil","","","","","","0","",""
"5725304","Magic","Secret Lair Drop Series","Mountain (451)","","451","R","Near Mint","5.97","","6.5000","6.5000","","0","",""
"5725305","Magic","Secret Lair Drop Series","Mountain (451)","","451","R","Lightly Played","4.62","","5.9700","5.9700","","0","",""
"5725306","Magic","Secret Lair Drop Series","Mountain (451)","","451","R","Moderately Played","","","6.4800","6.4800","","0","",""
"5725307","Magic","Secret Lair Drop Series","Mountain (451)","","451","R","Heavily Played","","","","","","0","",""
"5725308","Magic","Secret Lair Drop Series","Mountain (451)","","451","R","Damaged","","","","","","0","",""
"5725309","Magic","Secret Lair Drop Series","Mountain (451)","","451","R","Near Mint Foil","7.44","15.00","11.3300","10.0600","","0","",""
"5725310","Magic","Secret Lair Drop Series","Mountain (451)","","451","R","Lightly Played Foil","4.86","10.78","10.7800","10.7800","","0","",""
"5725311","Magic","Secret Lair Drop Series","Mountain (451)","","451","R","Moderately Played Foil","","","","","","0","",""
"5725312","Magic","Secret Lair Drop Series","Mountain (451)","","451","R","Heavily Played Foil","","","","","","0","",""
"5725313","Magic","Secret Lair Drop Series","Mountain (451)","","451","R","Damaged Foil","","","","","","0","",""
"5469100","Magic","Secret Lair Drop Series","Mountain (564)","","564","L","Near Mint Foil","3.44","4.99","4.2700","3.0000","","0","",""
"5469101","Magic","Secret Lair Drop Series","Mountain (564)","","564","L","Lightly Played Foil","1.88","","3.1900","1.9200","","0","",""
"5469102","Magic","Secret Lair Drop Series","Mountain (564)","","564","L","Moderately Played Foil","2.34","","3.5400","2.2700","","0","",""
"5469103","Magic","Secret Lair Drop Series","Mountain (564)","","564","L","Heavily Played Foil","","","","","","0","",""
"5469104","Magic","Secret Lair Drop Series","Mountain (564)","","564","L","Damaged Foil","","","","","","0","",""
"5462581","Magic","Secret Lair Drop Series","Mountain (565)","","565","L","Near Mint Foil","2.17","2.42","1.7600","0.4900","","0","",""
"5462582","Magic","Secret Lair Drop Series","Mountain (565)","","565","L","Lightly Played Foil","","","3.2600","1.9900","","0","",""
"5462583","Magic","Secret Lair Drop Series","Mountain (565)","","565","L","Moderately Played Foil","","","","","","0","",""
"5462584","Magic","Secret Lair Drop Series","Mountain (565)","","565","L","Heavily Played Foil","","","","","","0","",""
"5462585","Magic","Secret Lair Drop Series","Mountain (565)","","565","L","Damaged Foil","","","8.4900","7.0000","","0","",""
"4949574","Magic","Secret Lair Drop Series","Mountain (566)","","566","L","Near Mint Foil","1.00","1.10","1.8500","0.5800","","0","",""
"4949575","Magic","Secret Lair Drop Series","Mountain (566)","","566","L","Lightly Played Foil","1.20","1.25","1.7300","0.4600","","0","",""
"4949576","Magic","Secret Lair Drop Series","Mountain (566)","","566","L","Moderately Played Foil","1.02","1.63","2.2700","1.0000","","0","",""
"4949577","Magic","Secret Lair Drop Series","Mountain (566)","","566","L","Heavily Played Foil","","","1.6600","0.3900","","0","",""
